brand_name,brand_label,product_name,product_label,file,db_low_euc,db_low_cos,ap_low_euc,agg_low_euc,k_low_euc,db_vgg16_euc,db_vgg16_cos,ap_vgg16_euc,agg_vgg16_euc,k_vgg16_euc,db_vgg19_euc,db_vgg19_cos,ap_vgg19_euc,agg_vgg19_euc,k_vgg19_euc,db_resnet_euc,db_resnet_cos,ap_resnet_euc,agg_resnet_euc,k_resnet_euc,db_inception_euc,db_inception_cos,ap_inception_euc,agg_inception_euc,k_inception_euc
Yves Saint Laurent,6,handbag,2,6_2_026.png,0,0,10,4,5,-1,0,28,0,4,-1,0,34,7,4,-1,0,45,3,8,-1,0,11,4,1
Yves Saint Laurent,6,handbag,2,6_2_027.png,0,0,10,4,5,-1,0,28,0,4,-1,0,34,7,4,-1,0,46,3,8,-1,0,34,1,3
Yves Saint Laurent,6,handbag,2,6_2_028.png,0,0,10,4,5,-1,0,31,0,4,-1,0,36,6,3,-1,0,49,3,8,-1,0,0,3,8
Yves Saint Laurent,6,handbag,2,6_2_029.png,-1,0,10,4,5,-1,0,31,0,4,-1,0,34,7,4,-1,0,45,3,8,-1,0,31,1,3
Yves Saint Laurent,6,handbag,2,6_2_030.png,0,0,10,4,5,-1,0,30,0,0,-1,0,36,6,3,-1,0,49,3,8,-1,0,5,4,6
Yves Saint Laurent,6,handbag,2,6_2_031.png,-1,0,10,4,5,-1,-1,6,6,0,-1,-1,20,5,1,-1,0,23,1,9,-1,0,16,4,1
Yves Saint Laurent,6,handbag,2,6_2_032.png,0,0,10,4,5,-1,0,27,0,4,-1,0,33,6,4,-1,0,45,3,8,-1,0,34,1,3
Yves Saint Laurent,6,handbag,2,6_2_033.png,0,0,10,4,5,-1,0,31,0,4,-1,0,39,6,3,-1,0,45,0,0,-1,0,13,0,0
Yves Saint Laurent,6,handbag,2,6_2_034.png,0,0,10,4,5,-1,0,31,0,4,-1,0,33,6,3,-1,0,45,3,8,-1,0,5,4,3
Yves Saint Laurent,6,handbag,2,6_2_035.png,0,0,10,4,5,-1,0,28,0,4,-1,0,34,7,4,-1,0,45,3,8,-1,0,5,4,1
Yves Saint Laurent,6,handbag,2,6_2_036.png,0,0,10,4,5,-1,0,30,0,0,-1,0,36,6,3,-1,0,49,3,8,-1,0,32,3,8
Yves Saint Laurent,6,handbag,2,6_2_037.png,0,0,10,4,5,-1,0,3,0,0,-1,0,36,6,3,-1,0,49,3,8,-1,0,32,3,8
Yves Saint Laurent,6,handbag,2,6_2_038.png,0,0,10,4,5,-1,0,31,0,4,-1,0,36,6,3,-1,0,49,3,8,-1,0,30,3,8
Yves Saint Laurent,6,handbag,2,6_2_039.png,0,0,10,4,5,-1,-1,32,6,0,-1,0,37,6,3,-1,0,49,3,8,-1,0,12,9,7
Yves Saint Laurent,6,handbag,2,6_2_040.png,0,0,10,4,5,-1,0,3,0,0,-1,0,36,6,3,-1,0,49,3,8,-1,0,32,4,6
Yves Saint Laurent,6,handbag,2,6_2_041.png,0,0,10,4,5,-1,0,27,0,4,-1,0,33,7,4,-1,0,45,3,8,-1,0,30,1,3
Yves Saint Laurent,6,handbag,2,6_2_042.png,0,0,10,4,5,-1,-1,27,0,0,-1,0,37,6,4,-1,0,49,3,8,-1,0,30,3,8
Yves Saint Laurent,6,handbag,2,6_2_043.png,0,0,10,4,5,-1,0,3,0,4,-1,0,37,7,4,-1,0,45,3,8,-1,0,28,6,6
Yves Saint Laurent,6,handbag,2,6_2_044.png,0,0,10,4,5,-1,-1,28,0,0,-1,-1,37,7,4,-1,0,49,3,8,-1,0,32,3,8
Yves Saint Laurent,6,handbag,2,6_2_045.png,-1,0,10,4,5,-1,0,29,4,0,-1,0,36,6,3,-1,0,48,8,8,-1,0,5,4,1
Yves Saint Laurent,6,handbag,2,6_2_046.png,0,0,10,4,5,-1,0,29,4,6,-1,0,38,4,7,-1,0,48,8,1,-1,0,26,4,1
Yves Saint Laurent,6,handbag,2,6_2_047.png,0,0,10,4,5,-1,-1,32,6,0,-1,0,39,6,3,-1,0,45,3,8,-1,0,5,4,1
Yves Saint Laurent,6,handbag,2,6_2_048.png,0,0,10,4,5,-1,0,32,6,0,-1,-1,37,5,3,-1,0,44,1,9,-1,0,29,9,7
Yves Saint Laurent,6,handbag,2,6_2_049.png,0,0,10,4,5,-1,-1,7,0,8,-1,-1,34,7,4,-1,-1,50,3,8,-1,0,33,3,8
Yves Saint Laurent,6,handbag,2,6_2_050.png,0,0,10,4,5,-1,-1,28,0,0,-1,-1,37,6,4,-1,-1,50,3,8,-1,0,33,1,5
Yves Saint Laurent,6,handbag,2,6_2_051.png,0,0,10,4,5,-1,0,27,0,4,-1,0,34,7,4,-1,0,27,3,3,-1,0,34,1,3
Yves Saint Laurent,6,handbag,2,6_2_052.png,0,0,10,4,5,-1,-1,27,2,8,-1,-1,34,2,4,-1,-1,4,6,3,-1,0,32,3,8
Yves Saint Laurent,6,handbag,2,6_2_053.png,0,0,10,4,5,-1,-1,27,0,8,-1,-1,37,7,4,-1,-1,50,3,8,-1,0,30,3,8
Yves Saint Laurent,6,handbag,2,6_2_054.png,0,0,10,4,5,-1,0,30,4,2,-1,0,38,4,1,-1,0,17,8,6,-1,0,26,4,1
Yves Saint Laurent,6,handbag,2,6_2_055.png,0,0,10,4,5,-1,0,27,0,4,-1,0,39,6,3,-1,0,45,3,8,-1,0,30,1,3
Christian Louboutin,0,nail polish,3,0_3_001.png,-1,0,13,1,7,-1,-1,0,6,7,-1,-1,11,0,5,-1,-1,1,1,3,-1,0,6,7,7
Christian Louboutin,0,nail polish,3,0_3_002.png,0,0,0,0,1,-1,0,6,0,7,-1,0,0,3,2,-1,0,0,0,4,-1,0,1,1,5
Christian Louboutin,0,nail polish,3,0_3_003.png,0,0,0,0,1,-1,0,6,0,7,-1,0,0,3,2,-1,0,0,0,4,-1,0,1,1,5
Christian Louboutin,0,nail polish,3,0_3_004.png,0,0,0,0,1,-1,0,6,0,7,-1,0,0,3,2,-1,0,0,0,4,-1,0,1,1,5
Christian Louboutin,0,nail polish,3,0_3_005.png,0,0,0,0,1,-1,0,6,0,7,-1,-1,0,3,2,-1,0,0,0,4,-1,0,1,1,5
Christian Louboutin,0,nail polish,3,0_3_006.png,0,0,0,0,1,-1,-1,6,0,7,-1,-1,0,7,5,-1,0,0,0,4,-1,0,4,0,2
Christian Louboutin,0,nail polish,3,0_3_007.png,-1,0,7,0,1,-1,0,6,0,7,-1,-1,1,3,4,-1,0,1,0,4,-1,0,0,3,1
Christian Louboutin,0,nail polish,3,0_3_008.png,0,0,0,0,1,-1,0,6,0,7,-1,0,0,3,2,-1,0,0,0,4,-1,0,1,1,5
Christian Louboutin,0,nail polish,3,0_3_009.png,0,0,0,0,1,-1,0,6,0,7,-1,0,0,3,2,-1,0,0,0,4,-1,0,1,1,5
Christian Louboutin,0,nail polish,3,0_3_010.png,0,0,0,0,1,-1,-1,6,0,7,-1,0,0,3,2,-1,0,1,0,4,-1,0,0,3,1
Christian Louboutin,0,nail polish,3,0_3_011.png,0,0,0,0,1,-1,-1,6,0,7,-1,-1,0,3,2,-1,0,0,0,4,-1,0,2,0,2
Christian Louboutin,0,nail polish,3,0_3_012.png,0,0,0,0,1,-1,0,6,0,7,-1,-1,0,3,2,-1,0,0,0,5,-1,0,1,1,5
Christian Louboutin,0,nail polish,3,0_3_013.png,0,0,0,0,1,-1,0,6,0,7,-1,0,0,3,2,-1,0,0,0,4,-1,0,1,1,5
Christian Louboutin,0,nail polish,3,0_3_014.png,0,0,0,0,1,-1,0,6,0,7,-1,0,0,3,2,-1,0,0,0,4,-1,0,12,1,5
Christian Louboutin,0,nail polish,3,0_3_015.png,0,0,0,0,1,-1,-1,1,0,1,-1,-1,1,3,4,-1,0,0,0,4,-1,0,2,0,2
Christian Louboutin,0,nail polish,3,0_3_016.png,0,0,0,0,1,-1,-1,6,0,7,-1,-1,2,3,2,-1,1,17,0,5,-1,0,8,6,6
Christian Louboutin,0,nail polish,3,0_3_016.png,0,0,0,0,1,-1,-1,6,0,7,-1,-1,2,3,2,-1,1,17,0,5,-1,0,8,6,6
Christian Louboutin,0,nail polish,3,0_3_018.png,-1,0,5,6,3,-1,-1,5,0,7,-1,0,0,3,2,-1,0,1,0,4,-1,0,0,3,1
Christian Louboutin,0,nail polish,3,0_3_019.png,0,0,0,0,1,-1,-1,2,3,1,-1,-1,3,4,4,-1,-1,0,0,4,-1,0,11,0,2
Christian Louboutin,0,nail polish,3,0_3_020.png,0,0,0,0,1,-1,0,6,0,7,-1,0,0,3,2,-1,0,0,0,4,-1,0,1,1,5
Christian Louboutin,0,nail polish,3,0_3_021.png,0,0,0,0,1,-1,-1,3,3,1,-1,-1,1,4,4,-1,-1,0,0,4,-1,0,11,7,2
Christian Louboutin,0,nail polish,3,0_3_022.png,0,0,0,0,1,-1,-1,1,0,1,-1,-1,1,3,4,-1,0,1,0,4,-1,0,0,3,1
Christian Louboutin,0,nail polish,3,0_3_023.png,-1,0,1,7,5,-1,-1,4,6,7,-1,-1,4,7,2,-1,-1,2,1,3,-1,0,10,5,0
Christian Louboutin,0,nail polish,3,0_3_024.png,-1,0,10,7,6,-1,-1,6,6,7,-1,-1,0,7,2,-1,-1,3,1,4,-1,0,5,5,0
Christian Louboutin,0,nail polish,3,0_3_025.png,-1,0,4,3,7,-1,-1,5,0,7,-1,-1,0,3,2,-1,-1,0,0,4,-1,0,15,0,2
Christian Louboutin,0,nail polish,3,0_3_026.png,0,0,0,0,1,-1,-1,6,0,7,-1,-1,0,3,2,-1,0,0,0,4,-1,0,2,0,5
Christian Louboutin,0,nail polish,3,0_3_027.png,-1,0,1,1,6,-1,-1,5,0,7,-1,-1,0,7,2,-1,-1,3,1,0,-1,0,5,5,7
Christian Louboutin,0,nail polish,3,0_3_028.png,-1,0,1,1,6,-1,-1,5,0,7,-1,-1,0,7,2,-1,-1,3,1,0,-1,0,5,2,3
Christian Louboutin,0,nail polish,3,0_3_029.png,-1,0,7,0,1,-1,-1,6,0,7,-1,-1,0,3,2,-1,-1,7,0,4,-1,0,2,3,6
Christian Louboutin,0,nail polish,3,0_3_030.png,-1,0,6,4,5,-1,-1,20,6,4,-1,-1,11,7,5,-1,-1,8,1,5,-1,0,10,5,0
Christian Louboutin,0,nail polish,3,0_3_031.png,-1,0,0,3,1,-1,-1,6,0,7,-1,-1,0,3,2,-1,0,0,0,4,-1,0,4,0,2
Christian Louboutin,0,nail polish,3,0_3_032.png,0,0,0,0,1,-1,0,6,0,7,-1,0,0,3,2,-1,0,0,0,4,-1,0,1,1,5
Christian Louboutin,0,nail polish,3,0_3_033.png,-1,0,10,1,2,-1,-1,20,6,4,-1,-1,11,7,5,-1,-1,4,1,4,-1,0,5,5,0
Christian Louboutin,0,nail polish,3,0_3_034.png,-1,0,8,5,4,-1,-1,20,6,4,-1,-1,11,7,5,-1,-1,5,1,0,-1,0,10,4,4
Christian Louboutin,0,nail polish,3,0_3_035.png,-1,0,7,0,1,-1,-1,6,0,7,-1,-1,0,3,2,-1,-1,0,0,4,-1,0,2,0,6
Christian Louboutin,0,nail polish,3,0_3_036.png,-1,0,2,3,3,-1,-1,20,6,4,-1,-1,0,3,2,-1,-1,0,0,4,-1,0,2,0,2
Christian Louboutin,0,nail polish,3,0_3_037.png,-1,0,8,5,4,-1,-1,20,6,4,-1,-1,0,7,2,-1,-1,6,1,0,-1,0,10,4,4
Christian Louboutin,0,nail polish,3,0_3_038.png,-1,0,3,3,0,-1,-1,5,6,3,-1,-1,11,7,5,-1,-1,0,0,4,-1,0,15,7,7
Chanel,1,nail polish,3,1_3_001.png,0,0,0,0,1,-1,1,7,1,5,-1,1,5,2,0,-1,1,7,3,6,-1,0,8,6,6
Chanel,1,nail polish,3,1_3_002.png,0,0,0,0,1,-1,1,7,1,5,-1,1,5,2,0,-1,1,7,3,6,-1,0,8,6,5
Chanel,1,nail polish,3,1_3_003.png,-1,0,7,0,1,-1,-1,17,2,2,-1,-1,11,0,5,-1,1,11,4,6,-1,0,11,7,7
Chanel,1,nail polish,3,1_3_004.png,-1,0,7,0,1,-1,1,7,1,5,-1,1,5,2,0,-1,1,7,3,6,-1,0,3,0,6
Chanel,1,nail polish,3,1_3_005.png,-1,0,0,0,1,-1,-1,20,6,4,-1,-1,13,5,5,-1,-1,11,7,5,-1,0,9,2,3
Chanel,1,nail polish,3,1_3_006.png,-1,0,7,0,1,-1,1,7,7,0,-1,1,9,5,0,-1,1,11,3,6,-1,0,3,0,6
Chanel,1,nail polish,3,1_3_007.png,-1,0,8,5,4,-1,-1,17,2,2,-1,-1,11,5,6,-1,-1,11,7,0,-1,0,13,2,3
Chanel,1,nail polish,3,1_3_008.png,-1,0,0,3,1,-1,1,7,1,5,-1,1,5,2,0,-1,1,7,3,6,-1,0,8,6,5
Chanel,1,nail polish,3,1_3_009.png,-1,0,7,0,1,-1,1,7,1,5,-1,1,5,2,0,-1,1,7,3,6,-1,0,12,6,5
Chanel,1,nail polish,3,1_3_010.png,-1,0,0,0,1,-1,1,7,1,2,-1,1,5,2,0,-1,1,7,3,6,-1,0,4,0,2
Chanel,1,nail polish,3,1_3_011.png,-1,0,10,1,2,-1,-1,20,2,2,-1,-1,11,0,5,-1,-1,7,4,6,-1,0,10,5,0
Chanel,1,nail polish,3,1_3_012.png,-1,0,7,0,1,-1,1,7,1,5,-1,1,5,2,0,-1,1,7,3,6,-1,0,3,0,6
Chanel,1,nail polish,3,1_3_013.png,-1,0,9,1,7,-1,-1,17,2,2,-1,-1,9,0,6,-1,-1,11,4,6,-1,0,15,5,0
Chanel,1,nail polish,3,1_3_014.png,-1,0,4,2,2,-1,-1,17,2,2,-1,-1,5,0,0,-1,-1,11,4,6,-1,0,2,0,2
Chanel,1,nail polish,3,1_3_015.png,0,0,0,0,1,-1,1,7,1,5,-1,1,5,2,0,-1,1,7,3,6,-1,0,3,0,6
Chanel,1,nail polish,3,1_3_016.png,-1,0,13,2,7,-1,-1,8,2,3,-1,-1,6,0,6,-1,2,8,5,7,-1,0,15,5,7
Chanel,1,nail polish,3,1_3_017.png,-1,0,9,1,7,-1,-1,17,2,2,-1,-1,11,0,5,-1,-1,11,4,3,-1,0,15,0,2
Dolce & Gabbana,2,nail polish,3,2_3_001.png,-1,0,8,4,6,-1,1,9,1,5,-1,-1,9,5,0,-1,1,11,3,6,-1,0,5,2,3
Dolce & Gabbana,2,nail polish,3,2_3_002.png,0,0,0,0,1,-1,1,9,1,5,-1,1,7,2,0,-1,1,7,3,6,-1,0,12,1,5
Dolce & Gabbana,2,nail polish,3,2_3_003.png,0,0,0,0,1,-1,-1,20,6,4,-1,1,14,0,1,-1,1,17,2,5,-1,0,12,1,5
Dolce & Gabbana,2,nail polish,3,2_3_004.png,-1,0,3,3,0,-1,-1,12,7,0,-1,-1,13,5,5,-1,1,11,7,5,-1,0,4,0,2
Dolce & Gabbana,2,nail polish,3,2_3_005.png,-1,0,7,0,0,-1,1,12,7,0,-1,-1,13,5,5,-1,1,11,7,5,-1,0,5,5,0
Dolce & Gabbana,2,nail polish,3,2_3_006.png,0,0,7,0,1,-1,1,9,1,5,-1,1,7,2,0,-1,1,11,3,6,-1,0,4,0,2
Dolce & Gabbana,2,nail polish,3,2_3_007.png,-1,0,7,0,1,-1,1,17,2,2,-1,1,7,2,0,-1,1,7,3,5,-1,0,1,1,5
Dolce & Gabbana,2,nail polish,3,2_3_008.png,0,0,7,0,1,-1,1,9,1,5,-1,1,7,2,0,-1,1,11,3,5,-1,0,4,0,2
Dolce & Gabbana,2,nail polish,3,2_3_009.png,-1,0,1,1,2,-1,1,10,1,5,-1,1,7,2,0,-1,-1,7,4,6,-1,0,5,5,7
Dolce & Gabbana,2,nail polish,3,2_3_010.png,-1,0,10,1,2,-1,-1,17,6,2,-1,-1,11,0,6,-1,-1,13,4,3,-1,0,5,5,0
Dolce & Gabbana,2,nail polish,3,2_3_011.png,-1,0,10,2,2,-1,-1,10,1,5,-1,-1,7,2,0,-1,-1,11,4,6,-1,0,5,5,7
Dolce & Gabbana,2,nail polish,3,2_3_012.png,-1,0,1,1,2,-1,-1,11,5,2,-1,-1,11,0,6,-1,-1,9,1,2,-1,0,6,7,7
Dolce & Gabbana,2,nail polish,3,2_3_013.png,-1,0,4,2,0,-1,-1,10,1,2,-1,-1,9,2,0,-1,1,11,7,0,-1,0,11,7,1
Dolce & Gabbana,2,nail polish,3,2_3_014.png,0,0,0,0,1,-1,1,9,1,5,-1,1,7,2,0,-1,1,7,3,5,-1,0,2,1,2
Gucci,3,nail polish,3,3_3_001.png,-1,0,5,6,3,-1,1,18,4,0,-1,1,12,1,1,-1,1,17,2,5,-1,0,12,6,5
Gucci,3,nail polish,3,3_3_002.png,-1,0,5,6,3,-1,1,19,4,0,-1,1,13,1,1,-1,1,10,2,5,-1,0,8,6,6
Gucci,3,nail polish,3,3_3_003.png,-1,0,0,0,1,-1,1,19,4,0,-1,1,8,1,7,-1,1,10,2,5,-1,0,7,2,3
Gucci,3,nail polish,3,3_3_004.png,-1,0,0,0,1,-1,1,19,4,0,-1,-1,8,1,7,-1,1,10,2,5,-1,0,7,3,6
Gucci,3,nail polish,3,3_3_005.png,-1,0,13,1,7,-1,-1,8,2,3,-1,-1,6,0,6,-1,2,8,5,7,-1,0,5,5,0
Gucci,3,nail polish,3,3_3_006.png,-1,0,7,0,1,-1,1,7,4,2,-1,1,13,0,0,-1,1,10,2,5,-1,0,7,2,6
Gucci,3,nail polish,3,3_3_007.png,-1,0,7,0,1,-1,1,19,4,0,-1,1,13,1,1,-1,1,10,2,5,-1,0,7,2,3
Gucci,3,nail polish,3,3_3_008.png,-1,0,1,1,7,-1,-1,8,2,3,-1,-1,6,0,6,-1,2,8,5,7,-1,0,13,2,3
Gucci,3,nail polish,3,3_3_009.png,-1,0,2,3,3,-1,1,19,4,0,-1,1,13,1,1,-1,1,10,2,5,-1,0,8,6,5
Christian Dior,4,nail polish,3,4_3_001.png,0,0,0,0,1,-1,-1,13,5,4,-1,-1,10,6,3,-1,-1,12,0,2,-1,0,1,1,5
Christian Dior,4,nail polish,3,4_3_002.png,0,0,0,0,1,-1,1,7,1,5,-1,1,5,2,0,-1,1,7,3,5,-1,0,12,1,5
Christian Dior,4,nail polish,3,4_3_003.png,0,0,0,0,1,-1,1,7,1,5,-1,1,5,2,0,-1,1,7,3,5,-1,0,12,1,5
Christian Dior,4,nail polish,3,4_3_004.png,0,0,0,0,1,-1,-1,12,7,0,-1,1,9,5,0,-1,1,11,3,6,-1,0,0,3,1
Christian Dior,4,nail polish,3,4_3_005.png,0,0,7,0,1,-1,-1,13,5,6,-1,-1,10,6,3,-1,-1,12,0,2,-1,0,0,3,1
Christian Dior,4,nail polish,3,4_3_006.png,-1,0,0,0,1,-1,1,12,7,0,-1,1,9,5,0,-1,1,11,3,6,-1,0,0,3,1
Christian Dior,4,nail polish,3,4_3_007.png,0,0,0,0,1,-1,1,12,7,0,-1,1,9,2,0,-1,1,11,3,6,-1,0,2,0,2
Christian Dior,4,nail polish,3,4_3_008.png,0,0,0,0,1,-1,-1,13,5,6,-1,-1,10,6,3,-1,-1,12,0,2,-1,0,4,0,2
Christian Dior,4,nail polish,3,4_3_009.png,0,0,7,0,1,-1,-1,13,5,4,-1,-1,10,6,3,-1,-1,12,0,2,-1,0,2,0,2
Christian Dior,4,nail polish,3,4_3_010.png,-1,0,13,2,7,-1,-1,14,2,3,-1,-1,6,0,6,-1,-1,13,4,3,-1,0,15,0,7
Christian Dior,4,nail polish,3,4_3_011.png,-1,0,3,0,0,-1,-1,14,6,3,-1,-1,11,0,6,-1,-1,13,2,5,-1,0,9,2,7
Christian Dior,4,nail polish,3,4_3_012.png,-1,0,6,4,5,-1,-1,17,6,2,-1,-1,11,0,5,-1,-1,13,4,3,-1,0,10,4,4
Christian Dior,4,nail polish,3,4_3_013.png,-1,0,4,1,2,-1,-1,14,6,2,-1,-1,11,0,6,-1,-1,13,4,3,-1,0,6,7,7
Christian Dior,4,nail polish,3,4_3_014.png,-1,0,4,2,0,-1,-1,17,2,2,-1,-1,11,0,0,-1,-1,13,4,3,-1,0,2,0,2
Christian Dior,4,nail polish,3,4_3_015.png,-1,0,10,1,2,-1,-1,14,6,2,-1,-1,11,0,5,-1,-1,13,4,3,-1,0,5,5,7
Christian Dior,4,nail polish,3,4_3_016.png,-1,0,3,3,0,-1,-1,18,6,4,-1,-1,11,2,6,-1,-1,16,0,5,-1,0,4,0,2
Christian Dior,4,nail polish,3,4_3_017.png,-1,0,3,3,0,-1,-1,17,6,2,-1,-1,11,0,5,-1,-1,13,4,3,-1,0,11,0,2
Christian Dior,4,nail polish,3,4_3_018.png,-1,0,7,0,0,-1,-1,10,1,2,-1,-1,11,0,1,-1,-1,13,4,3,-1,0,0,3,1
Christian Dior,4,nail polish,3,4_3_019.png,-1,0,6,4,5,-1,-1,17,2,2,-1,-1,11,0,6,-1,-1,11,4,3,-1,0,5,5,7
Christian Dior,4,nail polish,3,4_3_020.png,-1,0,3,0,1,-1,-1,17,2,2,-1,-1,11,0,6,-1,-1,11,0,5,-1,0,1,1,5
Christian Dior,4,nail polish,3,4_3_021.png,-1,0,6,4,0,-1,-1,17,7,2,-1,1,9,5,0,-1,1,11,3,6,-1,0,0,3,1
Christian Dior,4,nail polish,3,4_3_022.png,-1,0,3,3,0,-1,-1,12,6,2,-1,-1,9,0,5,-1,-1,11,7,0,-1,0,0,3,1
Christian Dior,4,nail polish,3,4_3_023.png,-1,0,7,0,1,-1,-1,20,2,3,-1,-1,6,0,6,-1,1,16,0,5,-1,0,15,0,2
Christian Dior,4,nail polish,3,4_3_024.png,-1,0,13,2,7,-1,-1,8,2,3,-1,-1,6,0,6,-1,2,8,5,7,-1,0,15,5,0
Christian Dior,4,nail polish,3,4_3_025.png,0,0,0,0,1,-1,1,12,1,2,-1,1,9,2,0,-1,1,11,3,6,-1,0,1,1,5
Christian Dior,4,nail polish,3,4_3_026.png,0,0,0,0,1,-1,1,7,1,5,-1,1,5,2,0,-1,1,7,3,5,-1,0,12,1,5
Christian Dior,4,nail polish,3,4_3_027.png,-1,0,7,4,0,-1,-1,15,5,4,-1,-1,11,7,5,-1,-1,14,1,2,-1,0,9,7,7
Christian Dior,4,nail polish,3,4_3_028.png,-1,0,8,4,6,-1,-1,16,5,6,-1,-1,0,7,3,-1,-1,15,1,2,-1,0,10,2,4
Christian Dior,4,nail polish,3,4_3_029.png,-1,0,4,2,3,-1,1,17,2,2,-1,1,9,0,0,-1,1,7,3,6,-1,0,15,0,2
Christian Dior,4,nail polish,3,4_3_030.png,-1,0,6,4,5,-1,-1,17,2,2,-1,-1,11,0,5,-1,-1,11,7,0,-1,0,13,2,3
Christian Dior,4,nail polish,3,4_3_031.png,0,0,0,0,1,-1,1,7,1,5,-1,1,7,2,0,-1,1,11,3,6,-1,0,4,0,1
Yves Saint Laurent,6,nail polish,3,6_3_001.png,0,0,0,0,1,-1,1,18,4,4,-1,1,12,1,1,-1,1,17,2,1,-1,0,12,1,5
Yves Saint Laurent,6,nail polish,3,6_3_002.png,0,0,0,0,1,-1,1,18,4,0,-1,1,12,1,1,-1,1,17,2,1,-1,0,12,1,5
Yves Saint Laurent,6,nail polish,3,6_3_003.png,0,0,0,0,1,-1,1,19,4,0,-1,1,12,1,1,-1,1,17,2,1,-1,0,12,1,5
Yves Saint Laurent,6,nail polish,3,6_3_004.png,-1,0,7,0,0,-1,1,19,4,0,-1,1,9,5,0,-1,1,11,7,5,-1,0,0,7,1
Yves Saint Laurent,6,nail polish,3,6_3_005.png,-1,0,7,0,1,-1,1,18,4,0,-1,1,13,1,1,-1,1,16,2,1,-1,0,0,3,1
Yves Saint Laurent,6,nail polish,3,6_3_006.png,0,0,7,0,1,-1,1,19,4,0,-1,1,13,1,1,-1,1,16,2,1,-1,0,4,0,1
Yves Saint Laurent,6,nail polish,3,6_3_007.png,0,0,7,0,1,-1,1,19,4,0,-1,1,12,1,1,-1,1,16,2,1,-1,0,0,3,1
Yves Saint Laurent,6,nail polish,3,6_3_008.png,-1,0,7,0,1,-1,-1,12,7,0,-1,1,13,5,5,-1,1,16,7,5,-1,0,6,7,1
Yves Saint Laurent,6,nail polish,3,6_3_009.png,0,0,7,0,1,-1,1,18,4,0,-1,1,12,1,1,-1,1,17,2,1,-1,0,4,0,2
Yves Saint Laurent,6,nail polish,3,6_3_010.png,0,0,7,0,1,-1,1,19,4,0,-1,1,14,1,1,-1,1,16,2,1,-1,0,4,0,2
Yves Saint Laurent,6,nail polish,3,6_3_011.png,0,0,0,0,1,-1,1,18,4,0,-1,1,12,1,1,-1,1,17,2,1,-1,0,12,1,5
Yves Saint Laurent,6,nail polish,3,6_3_012.png,0,0,7,0,1,-1,1,19,4,0,-1,1,14,1,1,-1,1,16,2,1,-1,0,4,0,2
Yves Saint Laurent,6,nail polish,3,6_3_013.png,0,0,7,0,1,-1,1,19,4,0,-1,1,14,1,1,-1,1,16,2,1,-1,0,4,0,2
Yves Saint Laurent,6,nail polish,3,6_3_014.png,0,0,7,0,1,-1,1,19,4,0,-1,1,14,1,1,-1,1,16,2,1,-1,0,4,0,2
Yves Saint Laurent,6,nail polish,3,6_3_015.png,0,0,0,0,1,-1,1,19,4,0,-1,1,14,1,1,-1,1,16,2,1,-1,0,4,0,2
Yves Saint Laurent,6,nail polish,3,6_3_016.png,-1,0,7,0,1,-1,1,19,4,0,-1,1,14,1,1,-1,1,16,2,1,-1,0,4,0,1
Yves Saint Laurent,6,nail polish,3,6_3_017.png,-1,0,13,1,7,-1,-1,20,6,4,-1,-1,12,7,5,-1,-1,8,1,3,-1,0,15,5,0
Yves Saint Laurent,6,nail polish,3,6_3_018.png,-1,0,8,5,4,-1,-1,20,2,2,-1,-1,11,0,1,-1,-1,18,4,3,-1,0,5,2,3
Yves Saint Laurent,6,nail polish,3,6_3_019.png,-1,0,8,5,4,-1,-1,20,6,4,-1,-1,12,0,5,-1,-1,16,2,1,-1,0,10,4,4
Yves Saint Laurent,6,nail polish,3,6_3_020.png,-1,0,4,2,7,-1,-1,20,2,4,-1,-1,11,0,5,-1,-1,13,7,2,-1,0,2,0,2
Yves Saint Laurent,6,nail polish,3,6_3_021.png,-1,0,13,7,0,-1,-1,18,6,4,-1,-1,13,5,5,-1,1,16,7,5,-1,0,15,0,2
Yves Saint Laurent,6,nail polish,3,6_3_022.png,-1,0,9,1,7,-1,-1,14,6,4,-1,-1,6,0,5,-1,-1,11,4,3,-1,0,11,0,2
Yves Saint Laurent,6,nail polish,3,6_3_023.png,0,0,0,0,1,-1,1,19,4,0,-1,1,14,1,1,-1,1,16,2,1,-1,0,4,0,2
Yves Saint Laurent,6,nail polish,3,6_3_024.png,-1,0,13,2,7,-1,1,19,4,0,-1,1,13,1,1,-1,1,16,2,1,-1,0,15,0,2
Yves Saint Laurent,6,nail polish,3,6_3_025.png,0,0,7,0,1,-1,1,19,4,0,-1,1,14,0,1,-1,1,16,2,5,-1,0,15,0,2
Yves Saint Laurent,6,nail polish,3,6_3_026.png,-1,0,4,0,0,-1,-1,14,6,4,-1,-1,11,0,5,-1,-1,17,2,3,-1,0,5,7,7
Yves Saint Laurent,6,nail polish,3,6_3_027.png,-1,0,10,1,2,-1,-1,20,6,4,-1,-1,11,0,5,-1,-1,13,4,3,-1,0,6,7,7
Yves Saint Laurent,6,nail polish,3,6_3_028.png,-1,0,11,7,0,-1,-1,18,6,4,-1,-1,11,0,5,-1,1,17,2,1,-1,0,13,2,3
Yves Saint Laurent,6,nail polish,3,6_3_029.png,-1,0,7,3,0,-1,-1,18,6,4,-1,-1,12,0,1,-1,1,16,2,1,-1,0,15,0,5
